song_artist,user_id,song,artist,playcount,user_total_plays,score,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,spotify_id,predictions
"('So What', 'Miles Davis')",user_000691,So What,Miles Davis,10,129327,7.732337408275146e-05,0.705,0.517,562640.0,0.151,0.00136,0.0,0.116,-17.266,1.0,0.0373,136.356,4.0,0.21,4vLYewWIvqHfKtJDk8c8tq,0.00018309329124854834
"('Solo Dancer', 'Charles Mingus')",user_000691,Solo Dancer,Charles Mingus,7,129327,5.412636185792603e-05,0.0254,0.256,398733.0,0.642,2.9e-05,5.0,0.0445,-8.437999999999999,0.0,0.0582,102.074,4.0,0.442,3XvcgEkQfjasB5NnY8P4QA,0.00018101070383136353
"('Some Ways / One More Dream Of Dying', 'Tim Kinsella')",user_000691,Some Ways / One More Dream Of Dying,Tim Kinsella,6,129327,4.639402444965089e-05,0.674,0.5770000000000001,131733.0,0.404,0.000101,10.0,0.202,-22.01,0.0,0.887,80.128,3.0,0.5820000000000001,0xIsnzVSFBkgxAUV54dl3C,0.00021475071849019756
"('Someday My Prince Will Come', 'Miles Davis')",user_000691,Someday My Prince Will Come,Miles Davis,6,129327,4.639402444965089e-05,0.812,0.5529999999999999,542400.0,0.309,0.00297,0.0,0.156,-12.601,0.0,0.0333,76.294,3.0,0.272,0PHqHvmg4TIaANfbsvDMTR,0.00021507198169246067
"('Something Changed', 'Pulp')",user_000691,Something Changed,Pulp,8,129327,6.185869926620118e-05,0.0258,0.528,198600.0,0.6859999999999999,0.0149,7.0,0.35700000000000004,-8.357999999999999,1.0,0.0309,120.557,4.0,0.433,05FgZdqxXg40X0WG8MmWMA,0.0002467175394147425
"('Something In The Way', 'Nirvana')",user_000691,Something In The Way,Nirvana,7,129327,5.412636185792603e-05,0.742,0.444,232147.0,0.2,0.42,8.0,0.11,-12.852,1.0,0.0304,105.566,4.0,0.0777,1nFtiJxYdhtFfFtfXBv06s,0.0002027278940881505
"('Something Is Sacred', 'Eels')",user_000691,Something Is Sacred,Eels,6,129327,4.639402444965089e-05,0.376,0.5760000000000001,172600.0,0.308,0.0163,2.0,0.103,-13.326,1.0,0.0308,130.023,4.0,0.195,4h7GNAElsmt4TgWXb22pk3,0.00014046005736156886
"('Something New', 'Traffic')",user_000691,Something New,Traffic,6,129327,4.639402444965089e-05,0.632,0.58,195640.0,0.654,0.0294,5.0,0.35,-10.443,1.0,0.0385,102.361,4.0,0.75,0g8aFbUJSPY4Y6uDAO39L5,0.00024530440749903626
"('Song For Mahila', 'Yo La Tengo')",user_000691,Song For Mahila,Yo La Tengo,6,129327,4.639402444965089e-05,0.542,0.605,220013.0,0.362,0.7879999999999999,0.0,0.31,-15.191,1.0,0.0386,128.67700000000002,4.0,0.172,4cPVwiHcdCwr5bTTfCgvb7,0.00010228663298272878
"('Song For The Dumped', 'Ben Folds Five')",user_000691,Song For The Dumped,Ben Folds Five,8,129327,6.185869926620118e-05,0.179,0.5489999999999999,231867.0,0.8640000000000001,0.00024,7.0,0.158,-6.615,1.0,0.0445,104.745,4.0,0.594,3u13MyusqSsMVegpADUHHP,0.00019894217115812296
"('South Street Exit', 'Eric Dolphy')",user_000691,South Street Exit,Eric Dolphy,6,129327,4.639402444965089e-05,0.777,0.377,449373.0,0.39,0.662,1.0,0.669,-16.633,1.0,0.0638,147.907,4.0,0.39,3v4ApryPWg8IvFut9TPqjF,0.00020316090276284449
"('Southern Rock', 'Alkaline Trio')",user_000691,Southern Rock,Alkaline Trio,8,129327,6.185869926620118e-05,0.00119,0.315,185280.0,0.907,0.245,9.0,0.147,-6.834,1.0,0.041,132.93200000000002,4.0,0.637,77hUXdNcO9xF07CYTvUlQy,0.0014155591135918133
"('Space Travel Is Boring', 'Sun Kil Moon')",user_000691,Space Travel Is Boring,Sun Kil Moon,6,129327,4.639402444965089e-05,0.753,0.482,222840.0,0.541,0.467,6.0,0.112,-11.124,1.0,0.0417,146.084,3.0,0.273,1HYZjQjNbBiEAsaNADRDDE,0.0002275091089665171
"('Spanish Key', 'Miles Davis')",user_000691,Spanish Key,Miles Davis,7,129327,5.412636185792603e-05,0.11,0.447,1052200.0,0.77,0.275,2.0,0.165,-8.46,0.0,0.0421,111.295,4.0,0.413,2W195plKmSrcoXops3ZjxN,0.00014272982458818362
"('Special', 'Mew')",user_000691,Special,Mew,6,129327,4.639402444965089e-05,0.00011,0.535,193080.0,0.909,0.000206,7.0,0.417,-5.335,0.0,0.0334,120.824,4.0,0.452,5uLOTjZgJFG2BtyjtVkBK0,0.00036950385719269896
"('Spent On Rainy Days', 'Bright Eyes')",user_000691,Spent On Rainy Days,Bright Eyes,14,129327,0.00010825272371585206,0.35200000000000004,0.644,126093.0,0.6679999999999999,2.89e-05,1.0,0.0441,-6.63,0.0,0.0659,97.408,4.0,0.634,3W78yeTivNROPA2nzt63w2,0.00013956024305095127
"('Split Personality', '12 Rods')",user_000691,Split Personality,12 Rods,6,129327,4.639402444965089e-05,0.00892,0.48,335600.0,0.705,0.0,7.0,0.594,-5.652,1.0,0.0278,79.774,4.0,0.455,6MvUoRDMcs8KlYReEgEFUc,0.00020626800347578467
"('Spoon', 'Can')",user_000691,Spoon,Can,9,129327,6.959103667447633e-05,0.0632,0.722,185840.0,0.804,0.0198,9.0,0.128,-9.154,0.0,0.0376,138.334,4.0,0.87,2K9flHsIQNruLaYDU5oyP2,0.00046487331153088896
"('Springtime Can Kill You', 'Jolie Holland')",user_000691,Springtime Can Kill You,Jolie Holland,6,129327,4.639402444965089e-05,0.664,0.421,168493.0,0.272,0.0,6.0,0.376,-15.893,0.0,0.0421,119.484,4.0,0.322,3s111833fgIhYyJn3TDIN8,0.0001894513981191004
"('Square One', 'Coldplay')",user_000691,Square One,Coldplay,6,129327,4.639402444965089e-05,0.006640000000000001,0.428,287635.0,0.6779999999999999,0.00125,0.0,0.16399999999999998,-6.884,0.0,0.032,124.139,4.0,0.06,2zQIITgo6sc5ppOfPcH205,0.00024378030311345
"('St. Jimmy', 'Green Day')",user_000691,St. Jimmy,Green Day,6,129327,4.639402444965089e-05,0.00016,0.276,338147.0,0.909,4.76e-06,9.0,0.0933,-3.664,1.0,0.0618,138.497,4.0,0.344,42d6bxB7OQ6f8ct2ihYNBw,0.00015916791111059148
"('Star Struck One', 'Smoking Popes')",user_000691,Star Struck One,Smoking Popes,7,129327,5.412636185792603e-05,0.0206,0.8390000000000001,118893.0,0.503,0.0004969999999999999,4.0,0.172,-6.872000000000001,1.0,0.0414,109.245,3.0,0.736,1fr2opm8Xk0UNgW9M4PEAh,0.00022893825539438417
"('Stars', 'Smoking Popes')",user_000691,Stars,Smoking Popes,7,129327,5.412636185792603e-05,0.00735,0.118,151333.0,0.978,0.00157,11.0,0.38,-2.963,1.0,0.104,185.557,4.0,0.421,4JarbWgKH04NplorDlmRIl,0.00013012531974987418
"('State Of The Union', 'Rise Against')",user_000691,State Of The Union,Rise Against,6,129327,4.639402444965089e-05,0.00058,0.59,139133.0,0.973,0.225,10.0,0.501,-3.512,0.0,0.103,132.21200000000002,4.0,0.371,0WDvAKN1wzjNya2xxjh9nq,0.0
"('Stigmata', 'Ministry')",user_000691,Stigmata,Ministry,6,129327,4.639402444965089e-05,0.00127,0.531,344933.0,0.856,0.32,0.0,0.355,-10.654000000000002,1.0,0.0604,153.991,4.0,0.133,3gIxT1s0gqauz95wbwBzLj,0.0
"('Stolen', 'Dashboard Confessional')",user_000691,Stolen,Dashboard Confessional,8,129327,6.185869926620118e-05,0.00223,0.632,199107.0,0.821,3.22e-06,3.0,0.0501,-3.974,1.0,0.0281,101.589,4.0,0.366,1fZhHANKVFNZ9W8iSh76gF,0.00033156450087412637
"('Stormbringer', 'Deep Purple')",user_000691,Stormbringer,Deep Purple,7,129327,5.412636185792603e-05,0.0131,0.338,246187.0,0.831,8.08e-06,11.0,0.229,-11.448,0.0,0.0649,177.72799999999995,4.0,0.653,1JtH2MUufNfhV6350BC1Wp,0.00011545980689708912
"('Straight Edge', 'Minor Threat')",user_000691,Straight Edge,Minor Threat,6,129327,4.639402444965089e-05,0.00098,0.251,47227.0,0.958,0.004079999999999999,5.0,0.313,-6.382999999999999,1.0,0.0685,189.067,4.0,0.748,3Iw6tbCYDYb3libUo3bB5S,0.0002682804412967865
"('Strange Fire', 'Indigo Girls')",user_000691,Strange Fire,Indigo Girls,6,129327,4.639402444965089e-05,0.181,0.376,329267.0,0.478,2.09e-06,9.0,0.109,-8.479,1.0,0.0285,87.764,4.0,0.388,4zaAkCRPhmmaJLMLJ15X2s,0.0002252183042830147
"('Strawberries', 'Asobi Seksu')",user_000691,Strawberries,Asobi Seksu,8,129327,6.185869926620118e-05,0.000275,0.228,237067.0,0.872,0.0631,11.0,0.0994,-6.322,1.0,0.0546,130.60299999999998,4.0,0.337,0ZrHW2hJ1u9StOzrjfTOMj,0.0002494240129633507
"('Streets Of Your Town', 'The Go-Betweens')",user_000691,Streets Of Your Town,The Go-Betweens,7,129327,5.412636185792603e-05,0.0361,0.618,216227.0,0.737,0.00318,3.0,0.3,-11.1,1.0,0.0275,131.838,4.0,0.78,28p1SLbMO6siuihTjX5FQF,0.0
"('Stretch Out And Wait', 'The Smiths')",user_000691,Stretch Out And Wait,The Smiths,6,129327,4.639402444965089e-05,0.358,0.272,159933.0,0.498,0.0,4.0,0.13699999999999998,-7.897,1.0,0.0403,177.53599999999997,3.0,0.266,0Hpm3tUmlaQs2l517D5GAh,0.00024158134694340916
"('Stuart', 'The Dead Milkmen')",user_000691,Stuart,The Dead Milkmen,8,129327,6.185869926620118e-05,0.059,0.541,140200.0,0.648,0.0,0.0,0.238,-11.32,0.0,0.0743,129.514,3.0,0.833,7fuTpm88DJR2Mh9RsuCGdX,0.0002855576239937374
"('Substitute', 'The Who')",user_000691,Substitute,The Who,9,129327,6.959103667447633e-05,0.0704,0.373,229040.0,0.904,0.0,2.0,0.0905,-6.348,1.0,0.0467,135.428,4.0,0.76,1cT7uzGsWRzVoL2tlg58yH,0.00020206093364261157
"('Suck My Kiss', 'Red Hot Chili Peppers')",user_000691,Suck My Kiss,Red Hot Chili Peppers,6,129327,4.639402444965089e-05,0.000617,0.623,217133.0,0.936,9.86e-05,0.0,0.269,-9.955,1.0,0.0528,101.514,4.0,0.705,0psB5QzGb4653K0uaPgEyh,0.00022968406943113528
"('Suedehead', 'Morrissey')",user_000691,Suedehead,Morrissey,7,129327,5.412636185792603e-05,0.00126,0.529,235520.0,0.989,0.00148,2.0,0.0567,-4.5,1.0,0.042,142.29,4.0,0.669,76HJoPhDFxD7rizsbCmZND,0.000294562006385668
"('Suffer For Fashion', 'Of Montreal')",user_000691,Suffer For Fashion,Of Montreal,6,129327,4.639402444965089e-05,0.0839,0.565,178467.0,0.96,0.0,2.0,0.633,-3.708,1.0,0.128,147.938,4.0,0.7440000000000001,2kqoNBkheNclHmsyjMMQKy,0.0002491347109276898
"('Sugarcube', 'Yo La Tengo')",user_000691,Sugarcube,Yo La Tengo,12,129327,9.278804889930176e-05,0.0013,0.236,201000.0,0.5870000000000001,0.8370000000000001,4.0,0.18,-7.54,1.0,0.0373,77.241,4.0,0.219,3uD0MyPsS8HsWfzyw0EAQ3,0.00029048614673654605
"('Summer In Siam', 'The Pogues')",user_000691,Summer In Siam,The Pogues,7,129327,5.412636185792603e-05,0.631,0.382,247933.0,0.358,0.000921,0.0,0.0973,-14.437,1.0,0.0349,115.507,4.0,0.6920000000000001,0JU5TXmvlRhVrSFGL9sGfl,0.00020083892603572906
"('Summertime Blues', 'The Who')",user_000691,Summertime Blues,The Who,6,129327,4.639402444965089e-05,0.0349,0.542,155680.0,0.8320000000000001,5.2e-05,9.0,0.14400000000000002,-3.92,1.0,0.0464,146.34799999999996,4.0,0.877,0yfHVc7ofa81X3iXHiyvyA,0.0001564675015539585
"('Sunburnt', '764-Hero')",user_000691,Sunburnt,764-Hero,6,129327,4.639402444965089e-05,0.368,0.5589999999999999,176560.0,0.6629999999999999,2.36e-05,7.0,0.0921,-9.346,1.0,0.0327,120.6,4.0,0.7040000000000001,4URsoRdiCqY4sX0hhBaMFc,0.00018246197834592692
"('Sunrise', 'Pulp')",user_000691,Sunrise,Pulp,8,129327,6.185869926620118e-05,0.00483,0.258,356827.0,0.605,0.5429999999999999,2.0,0.08,-5.943,1.0,0.0331,133.629,5.0,0.0447,3pte3bSLRJhDNq5FV3pK6F,0.0002354466413119205
"('Sunrise', 'Yeasayer')",user_000691,Sunrise,Yeasayer,8,129327,6.185869926620118e-05,0.105,0.624,246893.0,0.72,0.0632,4.0,0.0823,-7.341,0.0,0.0307,127.938,4.0,0.631,2OUI5IpovB2j1hlP0lb5Jv,0.00028387165977017403
"('Sunshine', 'Cocorosie')",user_000691,Sunshine,Cocorosie,6,129327,4.639402444965089e-05,0.985,0.505,178947.0,0.0153,0.0,0.0,0.177,-21.62,1.0,0.0526,92.547,4.0,0.227,6BkSThtLUufoSNdBHjPJR9,6.0804347908893774e-05
"('Superficial Cat', 'Edwyn Collins')",user_000691,Superficial Cat,Edwyn Collins,7,129327,5.412636185792603e-05,0.0409,0.743,310998.0,0.542,0.000606,1.0,0.0947,-10.726,0.0,0.0328,99.057,4.0,0.637,2BtqKuN7OcaYaho6WNnZS6,0.00021475071849019756
"('Sweet Jane', 'Lou Reed')",user_000691,Sweet Jane,Lou Reed,6,129327,4.639402444965089e-05,0.0621,0.381,468027.0,0.7829999999999999,0.482,9.0,0.18,-7.27,1.0,0.0709,111.059,4.0,0.6940000000000001,5vtXtPjH9NBC79ZOuTHYrF,0.00022300575707467907
"('Sweetness And Tenderness', 'The Rentals')",user_000691,Sweetness And Tenderness,The Rentals,6,129327,4.639402444965089e-05,0.0788,0.272,355333.0,0.488,3.27e-05,1.0,0.101,-11.633,1.0,0.0775,94.081,4.0,0.118,526FNWa96vJJpIwBMY7kZA,0.00021883545216194733
"('Swing Your Heartache', 'Young Galaxy')",user_000691,Swing Your Heartache,Young Galaxy,6,129327,4.639402444965089e-05,0.0266,0.479,377680.0,0.499,0.0137,0.0,0.429,-9.896,1.0,0.0286,134.22299999999998,4.0,0.373,0VRkbg2zxhZRMU83QBloH8,0.0002664675681565143
"('Sympathy For The Devil', 'The Rolling Stones')",user_000691,Sympathy For The Devil,The Rolling Stones,6,129327,4.639402444965089e-05,0.518,0.7020000000000001,378147.0,0.6679999999999999,0.0,9.0,0.0588,-9.237,1.0,0.214,116.063,4.0,0.561,1Ud6moTC0KyXMq1Oxfien0,0.00023412732704630734
"('T And T', 'The Breeders')",user_000691,T And T,The Breeders,6,129327,4.639402444965089e-05,0.0769,0.449,116933.0,0.59,0.8690000000000001,11.0,0.106,-11.081,1.0,0.0326,136.554,4.0,0.37,5qk0Y4P5v22GtUl8FQFU2F,0.0
"('T.V.', 'Blink-182')",user_000691,T.V.,Blink-182,6,129327,4.639402444965089e-05,0.000416,0.532,97293.0,0.903,0.00158,5.0,0.146,-4.937,0.0,0.0396,111.779,4.0,0.8,5yiDa58ip3AQElab1rLUGu,0.00030834755364561595
"('Take Care', 'Yo La Tengo')",user_000691,Take Care,Yo La Tengo,6,129327,4.639402444965089e-05,0.89,0.392,154333.0,0.171,0.591,4.0,0.112,-18.638,1.0,0.0364,138.267,3.0,0.08,5jqy6qJ9bvVxxQEd05WHB8,3.310070847639679e-06
"('Take The Veil Cerpin Taxt', 'The Mars Volta')",user_000691,Take The Veil Cerpin Taxt,The Mars Volta,7,129327,5.412636185792603e-05,0.00059,0.24,521667.0,0.933,0.0211,9.0,0.112,-3.397,0.0,0.14,91.56,4.0,0.387,76hTx8SeM6aGvDBSwcKAxX,0.00021350931016739239
"('Talk About The Blues', 'Blues Explosion')",user_000691,Talk About The Blues,Blues Explosion,6,129327,4.639402444965089e-05,0.0111,0.429,237280.0,0.89,0.0825,8.0,0.394,-3.442,1.0,0.327,166.99200000000005,4.0,0.431,7eVSmQWNQaXdwm8WHaSQ1G,0.0002525191763094181
"('Target', 'Hüsker Dü')",user_000691,Target,Hüsker Dü,6,129327,4.639402444965089e-05,0.00141,0.393,103933.0,0.925,0.929,2.0,0.0973,-6.082999999999998,1.0,0.134,99.502,4.0,0.3670000000000001,3Dg6UgvEf8oIzf0pWcRvwB,0.00025969341121090395
"('Tea & Theatre', 'The Who')",user_000691,Tea & Theatre,The Who,6,129327,4.639402444965089e-05,0.623,0.784,203507.0,0.295,0.00125,7.0,0.206,-12.357,1.0,0.0366,132.085,4.0,0.535,4EHSzeMT2omKLgng3djQcF,0.00020422471392822494
"('Tearaway', 'The Minders')",user_000691,Tearaway,The Minders,6,129327,4.639402444965089e-05,0.00143,0.451,209333.0,0.628,0.0181,3.0,0.105,-10.792,1.0,0.0383,124.651,4.0,0.48,1DQVQwEUZctfZomzBdadtF,0.0
"('Tecumseh Valley', 'Townes Van Zandt')",user_000691,Tecumseh Valley,Townes Van Zandt,11,129327,8.505571149102662e-05,0.89,0.482,270040.0,0.151,0.000263,0.0,0.696,-20.296,1.0,0.0592,77.501,4.0,0.662,1vYY7pi267AR3t2rmAxMgv,0.00022416048459805715
"('Teenage Fbi', 'Guided By Voices')",user_000691,Teenage Fbi,Guided By Voices,7,129327,5.412636185792603e-05,0.308,0.493,98693.0,0.964,1.95e-05,1.0,0.0976,-4.601,1.0,0.155,120.066,4.0,0.312,5aR5cuqti8rHlyCwqSjE9A,0.000237757259845095
"('Teenagers From Mars', 'Misfits')",user_000691,Teenagers From Mars,Misfits,8,129327,6.185869926620118e-05,0.608,0.381,163400.0,0.949,0.00329,4.0,0.15,-8.844,1.0,0.0466,88.695,4.0,0.0873,5Kz1qOf5M1ESJK5UNXXi9B,0.00022691918089590146
"('Telegram Sam', 'Bauhaus')",user_000691,Telegram Sam,Bauhaus,6,129327,4.639402444965089e-05,0.17,0.508,131640.0,0.866,0.00493,2.0,0.0588,-7.754,1.0,0.133,93.774,4.0,0.75,02RkCtqyL31RPoY12N3wqV,0.00017468264338438289
"('Temptation', 'New Order')",user_000691,Temptation,New Order,6,129327,4.639402444965089e-05,0.00173,0.7829999999999999,324653.0,0.742,0.0602,0.0,0.237,-8.697000000000001,1.0,0.0314,125.608,4.0,0.6459999999999999,4ELWT1yVHNK5Bo6MOpI4oR,0.0002887012637453612
"('Temptation', 'Tom Waits')",user_000691,Temptation,Tom Waits,6,129327,4.639402444965089e-05,0.838,0.6409999999999999,233333.0,0.255,0.000718,10.0,0.404,-17.327,0.0,0.0435,116.798,4.0,0.6579999999999999,3wVUpKxJux2Tuobqy2ebni,0.00028884022096242745
"('Ten Minutes', 'The Get Up Kids')",user_000691,Ten Minutes,The Get Up Kids,6,129327,4.639402444965089e-05,0.00031800000000000003,0.237,192667.0,0.906,0.335,1.0,0.0812,-4.957,0.0,0.136,170.343,4.0,0.6809999999999999,0sCNal67P5Nydob9zITXrK,0.00034003803086624096
"('That I Would Be Good', 'Alanis Morissette')",user_000691,That I Would Be Good,Alanis Morissette,8,129327,6.185869926620118e-05,0.475,0.258,254000.0,0.493,0.000104,9.0,0.701,-10.294,1.0,0.0567,170.825,4.0,0.329,30xelEKGvkeURLrVrCAJPS,0.0002531854614498119
"('That Was The Worst Christmas Ever!', 'Sufjan Stevens')",user_000691,That Was The Worst Christmas Ever!,Sufjan Stevens,6,129327,4.639402444965089e-05,0.934,0.563,198027.0,0.285,0.00902,7.0,0.141,-14.466,0.0,0.0395,140.274,3.0,0.62,6pL6TOmzoMq6ckBFGTaAT5,0.0
"('The Air Near My Fingers', 'The White Stripes')",user_000691,The Air Near My Fingers,The White Stripes,6,129327,4.639402444965089e-05,0.373,0.465,220267.0,0.736,0.000272,7.0,0.365,-7.166,1.0,0.0407,93.822,4.0,0.371,59WWY7GDIVLPV7cjTlNmMR,0.00021101016326796618
"('The Best Time Around', 'The Muffs')",user_000691,The Best Time Around,The Muffs,6,129327,4.639402444965089e-05,0.00324,0.406,974893.0,2.03e-05,0.29100000000000004,11.0,0.107,-8.652000000000001,0.0,0.0649,135.238,4.0,0.0666,5syWIZTfB9HTFOwVGsXTLX,0.0002140048055860877
"('The Big Country', 'Talking Heads')",user_000691,The Big Country,Talking Heads,8,129327,6.185869926620118e-05,0.166,0.71,333387.0,0.5579999999999999,0.00121,10.0,0.237,-8.148,1.0,0.0307,111.152,4.0,0.8340000000000001,6jvNnYLscndCf0fPJB1pms,9.2854025049105e-05
"('The Bitter End', 'Placebo')",user_000691,The Bitter End,Placebo,6,129327,4.639402444965089e-05,4.23e-05,0.328,190573.0,0.904,0.0591,3.0,0.11,-5.063,0.0,0.0455,186.253,4.0,0.518,3WBPiogtVDBSXK7uOpxJ6m,0.0003030226387441548
"('The Bloated Pope', 'Melvins & Lustmord')",user_000691,The Bloated Pope,Melvins & Lustmord,6,129327,4.639402444965089e-05,0.00027400000000000005,0.448,284907.0,0.7959999999999999,0.443,2.0,0.171,-7.896,1.0,0.0283,97.178,4.0,0.565,09hctAvAEUpm7MKl1RBK2j,0.00027459525668183105
"('The Boy With The Thorn In His Side', 'The Smiths')",user_000691,The Boy With The Thorn In His Side,The Smiths,12,129327,9.278804889930176e-05,0.188,0.502,195880.0,0.901,4.89e-05,7.0,0.28,-4.467,1.0,0.0459,119.022,4.0,0.821,1SuVJpFhGQOSBAB6VUpHYH,0.0002971116631598214
"('The City Is Here For You To Use', 'The Futureheads')",user_000691,The City Is Here For You To Use,The Futureheads,6,129327,4.639402444965089e-05,0.0439,0.6709999999999999,155893.0,0.898,4.01e-05,4.0,0.205,-4.249,1.0,0.108,146.996,5.0,0.885,6UrCb7HAML8jzoiEHqV0nT,0.0002064269427406451
"('The Double Life', 'Rainer Maria')",user_000691,The Double Life,Rainer Maria,6,129327,4.639402444965089e-05,0.000996,0.333,209187.0,0.939,0.000782,5.0,0.287,-4.985,1.0,0.0468,149.026,4.0,0.7340000000000001,7dvIHtDvKeIZSA6C3brs8V,0.00020602082076037753
"('The Element Within Her (Demo)', 'Elvis Costello & The Attractions')",user_000691,The Element Within Her (Demo),Elvis Costello & The Attractions,6,129327,4.639402444965089e-05,0.0123,0.6459999999999999,196680.0,0.785,0.00039,4.0,0.101,-5.914,1.0,0.0398,138.977,4.0,0.968,0JgMHia55MBfhfqZIRi3kF,0.00027428523650474546
"('The Great Curve', 'Talking Heads')",user_000691,The Great Curve,Talking Heads,7,129327,5.412636185792603e-05,0.403,0.6,387560.0,0.8690000000000001,0.0205,10.0,0.0683,-5.591,1.0,0.0795,152.06,4.0,0.687,35ljOibZSLEjOEPGrbaJsH,0.0002045448502383529
"('The Heart Is A Lonely Hunter', 'The Anniversary')",user_000691,The Heart Is A Lonely Hunter,The Anniversary,6,129327,4.639402444965089e-05,0.00109,0.472,187973.0,0.857,4.44e-05,9.0,0.124,-7.045,1.0,0.0581,171.467,4.0,0.524,1BjYQpQPhZQIdqcBWQOpjf,0.0007365045422502714
"('The Impaler', 'Michael Brecker')",user_000691,The Impaler,Michael Brecker,6,129327,4.639402444965089e-05,0.267,0.42,433373.0,0.615,0.8440000000000001,5.0,0.329,-11.796,1.0,0.0373,139.524,1.0,0.752,5xkqXOWMAbkTvmZ3aEgGIq,0.00021356160981333971
"('The Last Dance', 'Frank Sinatra')",user_000691,The Last Dance,Frank Sinatra,6,129327,4.639402444965089e-05,0.8640000000000001,0.381,131667.0,0.027000000000000003,1.17e-06,3.0,0.101,-24.265,0.0,0.0335,75.665,3.0,0.122,3HUKJ54fkoWcUi4n88Ixfm,3.689456794631063e-05
"('The Last Of The Famous International Playboys', 'Morrissey')",user_000691,The Last Of The Famous International Playboys,Morrissey,7,129327,5.412636185792603e-05,0.0241,0.617,216240.0,0.8759999999999999,2.72e-06,7.0,0.224,-5.806,1.0,0.0268,104.228,4.0,0.735,1idZSAVHfLPQq9tDTYhnIA,0.00025903229257751015
"('The Late Greats', 'Wilco')",user_000691,The Late Greats,Wilco,7,129327,5.412636185792603e-05,0.438,0.541,151000.0,0.541,0.0328,5.0,0.0997,-10.009,1.0,0.0277,79.145,4.0,0.248,5230pLr8uPEivALgeMEqZ6,0.00027869515011968993
"('The Little Things', 'Matthew Ryan')",user_000691,The Little Things,Matthew Ryan,7,129327,5.412636185792603e-05,0.000518,0.498,180640.0,0.7859999999999999,0.157,11.0,0.0954,-6.093,0.0,0.0397,93.434,4.0,0.727,68b37QDxrGeCamArwy9tpi,0.0002102113072255385
"('The Loneliness Of A Middle Distance Runner', 'Belle And Sebastian')",user_000691,The Loneliness Of A Middle Distance Runner,Belle And Sebastian,6,129327,4.639402444965089e-05,0.5429999999999999,0.523,276373.0,0.688,3.05e-05,4.0,0.173,-7.06,1.0,0.0359,97.027,4.0,0.659,5PVxygZ0c7J2pCzmooFUIt,0.00019961615274866062
"('The Lovely Linda', 'Paul Mccartney & Wings')",user_000691,The Lovely Linda,Paul Mccartney & Wings,6,129327,4.639402444965089e-05,0.322,0.774,227653.0,0.511,0.0,11.0,0.0672,-8.914,1.0,0.0319,94.736,4.0,0.7709999999999999,7Lbxvt42JsNSKVCaN63qhD,0.00018132136454940273
"('The Modern World', 'The Jam')",user_000691,The Modern World,The Jam,6,129327,4.639402444965089e-05,0.00223,0.396,150627.0,0.8240000000000001,8.94e-06,9.0,0.17,-10.557,1.0,0.0621,159.779,4.0,0.836,1pXXriSh4lpOKFqsAWVdHe,0.0004513665177439119
"('The Moon Of Manakoora', 'Sonny Rollins')",user_000691,The Moon Of Manakoora,Sonny Rollins,7,129327,5.412636185792603e-05,0.581,0.556,345813.0,0.393,0.4270000000000001,7.0,0.123,-8.971,1.0,0.0479,157.379,3.0,0.345,3TSvRNO5c66kMu6bVX97Hi,0.00023051825909892187
"('The National Anthem', 'Radiohead')",user_000691,The National Anthem,Radiohead,6,129327,4.639402444965089e-05,0.00237,0.486,351693.0,0.754,0.858,2.0,0.224,-8.552,1.0,0.0378,91.52,4.0,0.387,01UstUPbzPgq2MNp6h0tVo,0.0002498755928537211
"('The New Science', 'Ola Podrida')",user_000691,The New Science,Ola Podrida,6,129327,4.639402444965089e-05,0.5429999999999999,0.574,244280.0,0.423,0.3,5.0,0.0752,-12.078,1.0,0.0336,115.036,4.0,0.377,6A1UDxbVhQ0uFak3oiNVZh,0.0002502188692745655
"('The Next Movement', 'The Roots')",user_000691,The Next Movement,The Roots,7,129327,5.412636185792603e-05,0.0292,0.779,250200.0,0.653,0.0,1.0,0.192,-8.347999999999999,1.0,0.355,95.134,4.0,0.469,0NSYVDo4ryxNWln7TfEyex,0.0002428000670755548
"('The Official Ironmen Rally Song', 'Guided By Voices')",user_000691,The Official Ironmen Rally Song,Guided By Voices,6,129327,4.639402444965089e-05,0.000554,0.313,168493.0,0.913,0.0399,0.0,0.395,-4.847,1.0,0.0418,117.466,4.0,0.705,5loizQ3cJfxZz7NL9pDQIb,0.00021018467582134548
"('The Passing Bell', 'The High Llamas')",user_000691,The Passing Bell,The High Llamas,6,129327,4.639402444965089e-05,0.799,0.426,390827.0,0.312,0.0519,0.0,0.194,-11.297,1.0,0.0813,79.749,4.0,0.359,6rDn0WzB1d708vwoRh5J0s,0.0002139403632146486
"('The Passion Of Lovers', 'Bauhaus')",user_000691,The Passion Of Lovers,Bauhaus,10,129327,7.732337408275146e-05,0.00569,0.362,232907.0,0.541,0.00242,0.0,0.168,-13.507,1.0,0.0473,178.435,4.0,0.499,3BnW7igjh4qezy645pckgX,0.0002757512767253001
"('The Sea', 'Morcheeba')",user_000691,The Sea,Morcheeba,6,129327,4.639402444965089e-05,0.0188,0.5379999999999999,348053.0,0.742,0.09,11.0,0.0749,-7.923999999999999,0.0,0.038,150.029,4.0,0.273,7MRI6ZNv3neLVYy2kQ91nQ,0.0002789311792001925
